experiment,variant,image_id,file_name,seq_len,gt_seq,pred_seq,old_IDR_correct,IDR2_correct,IRA_exact_sequence
Ours,original_post,DR_203_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_203_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_204_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_204_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,12,1
Ours,original_post,DR_214_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_214_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,1
Ours,original_post,DR_224_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_224_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",12,0,0
Ours,original_post,DR_227_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_227_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
Ours,original_post,DR_228_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_228_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,12,1
Ours,original_post,DR_23_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_23_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
Ours,original_post,DR_241_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_241_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
Ours,original_post,DR_257_s2_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_257_s2_e13.jpg,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",12,12,1
Ours,original_post,DR_261_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_261_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
Ours,original_post,DR_270_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_270_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
Ours,original_post,DR_277_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_277_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0,0,0
Ours,original_post,DR_281_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_281_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
Ours,original_post,DR_282_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_282_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_288_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_288_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,11,1
Ours,original_post,DR_290_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_290_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
Ours,original_post,DR_292_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_292_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_297_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_297_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,0,0
Ours,original_post,DR_298_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_298_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,11,1
Ours,original_post,DR_29_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_29_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
Ours,original_post,DR_303_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_303_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_304_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_304_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,0,0
Ours,original_post,DR_307_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_307_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",13,13,1
Ours,original_post,DR_317_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_317_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,11,1
Ours,original_post,DR_321_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_321_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
Ours,original_post,DR_334_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_334_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
Ours,original_post,DR_340_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_340_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,1
Ours,original_post,DR_341_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_341_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
Ours,original_post,DR_346_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_346_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",10,0,0
Ours,original_post,DR_355_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_355_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
Ours,original_post,DR_366_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_366_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
Ours,original_post,DR_36_s2_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_36_s2_e13.jpg,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",12,12,1
Ours,original_post,DR_370_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_370_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
Ours,original_post,DR_376_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_376_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,1
Ours,original_post,DR_37_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_37_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,1
Ours,original_post,DR_380_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_380_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",13,13,1
Ours,original_post,DR_383_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_383_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
Ours,original_post,DR_385_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_385_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
Ours,original_post,DR_390_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_390_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,0,0
Ours,original_post,DR_391_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_391_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,11,1
Ours,original_post,DR_393_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_393_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,1
Ours,original_post,DR_395_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_395_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
Ours,original_post,DR_3_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_3_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,0,0
Ours,original_post,DR_407_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_407_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
Ours,original_post,DR_409_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_409_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
Ours,original_post,DR_420_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_420_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,12,1
Ours,original_post,DR_426_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_426_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
Ours,original_post,DR_428_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_428_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,11,1
Ours,original_post,DR_429_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_429_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_436_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_436_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",13,13,1
Ours,original_post,DR_437_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_437_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
Ours,original_post,DR_43_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_43_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",9,0,0
Ours,original_post,DR_444_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_444_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,0,0
Ours,original_post,DR_449_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_449_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
Ours,original_post,DR_457_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_457_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",12,0,0
Ours,original_post,DR_464_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_464_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
Ours,original_post,DR_473_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_473_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",11,0,0
Ours,original_post,DR_477_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_477_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",12,0,0
Ours,original_post,DR_482_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_482_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
Ours,original_post,DR_487_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_487_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_48_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_48_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
Ours,original_post,DR_494_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_494_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
Ours,original_post,DR_495_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_495_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
Ours,original_post,DR_504_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_504_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,0,0
Ours,original_post,DR_508_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_508_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_52_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_52_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
Ours,original_post,DR_69_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_69_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,12,1
Ours,original_post,DR_76_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_76_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
Ours,original_post,DR_82_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_82_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
Ours,original_post,DR_85_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_85_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,0,0
Ours,original_post,DR_88_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_88_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,0,0
Ours,original_post,DR_91_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_91_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
Ours,original_post,DR_97_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_97_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",10,0,0
Ours,original_post,DR_9_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_9_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,0,0
Ours,original_post,gq346,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq346.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq347,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq347.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq348,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq348.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq349,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq349.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq350,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq350.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq351,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq351.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq352,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq352.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq353,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq353.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq354,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq354.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq355,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq355.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq356,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq356.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq357,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq357.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq358,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq358.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq359,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq359.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq360,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq360.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq361,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq361.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq362,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq362.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq363,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq363.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq364,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq364.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq365,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq365.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gq366,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq366.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs30,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs30.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs31,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs31.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs32,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs32.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs33,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs33.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs34,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs34.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs35,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs35.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs36,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs36.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs37,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs37.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs38,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs38.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs39,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs39.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
